id,origin,destination,algorithm,distance_straight_line,obst_qty,time_to_plan,d_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception,battery
435,region_10,region_12,rrt,1.5101197089189937,0,0.027261972427368164,1686.9918484553414,1117.1245819067947,0.0,feasible,69,,,25
435,region_10,region_12,rrt,1.5101197089189937,0,0.027261972427368164,1686.9918484553414,1117.1245819067947,0.0,feasible,69,,,15
435,region_10,region_12,rrt,1.5101197089189937,0,0.027261972427368164,1686.9918484553414,1117.1245819067947,0.0,feasible,69,,,10
436,region_10,region_12,pfp,1.5101197089189937,0,11.635658025741577,1547.8739443216186,1025.0008229014181,1090.3068989633641,verify,58,,,100
436,region_10,region_12,pfp,1.5101197089189937,0,11.635658025741577,1547.8739443216186,1025.0008229014181,1090.3068989633641,verify,58,,,75
436,region_10,region_12,pfp,1.5101197089189937,0,11.635658025741577,1547.8739443216186,1025.0008229014181,1090.3068989633641,verify,58,,,50
436,region_10,region_12,pfp,1.5101197089189937,0,11.635658025741577,1547.8739443216186,1025.0008229014181,1090.3068989633641,verify,58,,,25
436,region_10,region_12,pfp,1.5101197089189937,0,11.635658025741577,1547.8739443216186,1025.0008229014181,1090.3068989633641,verify,58,,,15
436,region_10,region_12,pfp,1.5101197089189937,0,11.635658025741577,1547.8739443216186,1025.0008229014181,1090.3068989633641,verify,58,,,10
437,region_10,region_12,ag,1.5101197089189937,0,6.599241018295288,1637.861279232277,1084.5903603262857,0,feasible,6,,,100
437,region_10,region_12,ag,1.5101197089189937,0,6.599241018295288,1637.861279232277,1084.5903603262857,0,feasible,6,,,75
437,region_10,region_12,ag,1.5101197089189937,0,6.599241018295288,1637.861279232277,1084.5903603262857,0,feasible,6,,,50
437,region_10,region_12,ag,1.5101197089189937,0,6.599241018295288,1637.861279232277,1084.5903603262857,0,feasible,6,,,25
437,region_10,region_12,ag,1.5101197089189937,0,6.599241018295288,1637.861279232277,1084.5903603262857,0,feasible,6,,,15
437,region_10,region_12,ag,1.5101197089189937,0,6.599241018295288,1637.861279232277,1084.5903603262857,0,feasible,6,,,10
438,region_10,base_1,rrt,1.273448062753653,0,0.03162670135498047,1459.8347188950986,1146.3637674695665,0.0,feasible,60,,,100
438,region_10,base_1,rrt,1.273448062753653,0,0.03162670135498047,1459.8347188950986,1146.3637674695665,0.0,feasible,60,,,75
438,region_10,base_1,rrt,1.273448062753653,0,0.03162670135498047,1459.8347188950986,1146.3637674695665,0.0,feasible,60,,,50
438,region_10,base_1,rrt,1.273448062753653,0,0.03162670135498047,1459.8347188950986,1146.3637674695665,0.0,feasible,60,,,25
438,region_10,base_1,rrt,1.273448062753653,0,0.03162670135498047,1459.8347188950986,1146.3637674695665,0.0,feasible,60,,,15
438,region_10,base_1,rrt,1.273448062753653,0,0.03162670135498047,1459.8347188950986,1146.3637674695665,0.0,feasible,60,,,10
439,region_10,base_1,pfp,1.273448062753653,0,8.424390077590942,1376.3959766361277,1080.8418630437618,1072.3622746482363,verify,59,,,100
439,region_10,base_1,pfp,1.273448062753653,0,8.424390077590942,1376.3959766361277,1080.8418630437618,1072.3622746482363,verify,59,,,75
439,region_10,base_1,pfp,1.273448062753653,0,8.424390077590942,1376.3959766361277,1080.8418630437618,1072.3622746482363,verify,59,,,50
439,region_10,base_1,pfp,1.273448062753653,0,8.424390077590942,1376.3959766361277,1080.8418630437618,1072.3622746482363,verify,59,,,25
439,region_10,base_1,pfp,1.273448062753653,0,8.424390077590942,1376.3959766361277,1080.8418630437618,1072.3622746482363,verify,59,,,15
439,region_10,base_1,pfp,1.273448062753653,0,8.424390077590942,1376.3959766361277,1080.8418630437618,1072.3622746482363,verify,59,,,10
440,region_10,base_1,ag,1.273448062753653,0,13.262828588485718,1277.1362752235807,1002.8962409836741,0,feasible,6,,,100
440,region_10,base_1,ag,1.273448062753653,0,13.262828588485718,1277.1362752235807,1002.8962409836741,0,feasible,6,,,75
440,region_10,base_1,ag,1.273448062753653,0,13.262828588485718,1277.1362752235807,1002.8962409836741,0,feasible,6,,,50
440,region_10,base_1,ag,1.273448062753653,0,13.262828588485718,1277.1362752235807,1002.8962409836741,0,feasible,6,,,25
440,region_10,base_1,ag,1.273448062753653,0,13.262828588485718,1277.1362752235807,1002.8962409836741,0,feasible,6,,,15
440,region_10,base_1,ag,1.273448062753653,0,13.262828588485718,1277.1362752235807,1002.8962409836741,0,feasible,6,,,10
441,region_10,base_2,rrt,1.4510632878392316,0,0.031470537185668945,1528.9670438677224,1053.6873592498482,0.0,feasible,63,,,100
441,region_10,base_2,rrt,1.4510632878392316,0,0.031470537185668945,1528.9670438677224,1053.6873592498482,0.0,feasible,63,,,75
441,region_10,base_2,rrt,1.4510632878392316,0,0.031470537185668945,1528.9670438677224,1053.6873592498482,0.0,feasible,63,,,50
441,region_10,base_2,rrt,1.4510632878392316,0,0.031470537185668945,1528.9670438677224,1053.6873592498482,0.0,feasible,63,,,25
441,region_10,base_2,rrt,1.4510632878392316,0,0.031470537185668945,1528.9670438677224,1053.6873592498482,0.0,feasible,63,,,15
441,region_10,base_2,rrt,1.4510632878392316,0,0.031470537185668945,1528.9670438677224,1053.6873592498482,0.0,feasible,63,,,10
442,region_10,base_2,pfp,1.4510632878392316,0,8.667066097259521,1557.2939123059891,1073.2088154645169,1070.9916575150753,verify,70,,,100
442,region_10,base_2,pfp,1.4510632878392316,0,8.667066097259521,1557.2939123059891,1073.2088154645169,1070.9916575150753,verify,70,,,75
442,region_10,base_2,pfp,1.4510632878392316,0,8.667066097259521,1557.2939123059891,1073.2088154645169,1070.9916575150753,verify,70,,,50
442,region_10,base_2,pfp,1.4510632878392316,0,8.667066097259521,1557.2939123059891,1073.2088154645169,1070.9916575150753,verify,70,,,25
442,region_10,base_2,pfp,1.4510632878392316,0,8.667066097259521,1557.2939123059891,1073.2088154645169,1070.9916575150753,verify,70,,,15
442,region_10,base_2,pfp,1.4510632878392316,0,8.667066097259521,1557.2939123059891,1073.2088154645169,1070.9916575150753,verify,70,,,10
