id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
169,region_12,region_5,ag,,0,751.6922054632438,132.85026860237122,827.5312755113221,1.1008911220535287,0.0,feasible,6,,
170,region_12,region_6,ag,,0,1370.9754693564976,132.77180171012878,1385.227125070498,1.0103952667517018,0.0,feasible,6,,
171,region_12,region_7,ag,,0,2587.511824737762,131.98957324028015,2987.712048936469,1.1546660464978808,0.0,feasible,9,,
172,region_12,region_8,ag,,0,3079.612122205855,137.46503043174744,3630.662715734607,1.178935064437286,0.0,feasible,8,,
173,region_12,region_9,ag,,0,598.6773193256116,133.1138677597046,611.8790629275168,1.0220515178640415,0.0,feasible,6,,
174,region_12,region_10,ag,,0,374.9216563429616,130.81607627868652,393.5603753089577,1.0497136365709059,0.0,feasible,6,,
175,region_12,region_11,ag,,0,381.15209073051255,134.12774181365967,413.6774404237124,1.0853343074436823,0.0,feasible,6,,
176,region_12,base_1,ag,,0,3016.7640374766515,132.93341755867004,4131.646385579362,1.3695623304483717,0.0,feasible,9,,
177,region_12,base_2,ag,,0,2953.794150101836,133.16710019111633,3254.145664200157,1.1016832923472228,0.0,feasible,8,,
178,region_12,base_3,ag,,0,634.2250822027353,131.07931303977966,663.2559383558836,1.0457737433724963,0.0,feasible,6,,
179,region_12,base_4,ag,,0,1860.7211196204391,133.12740921974182,1984.2372342697176,1.0663807775097829,0.0,feasible,6,,
180,base_1,region_1,ag,,1,2137.483524347259,137.4571225643158,3482.2975631963072,1.629157616201849,0.0,feasible,7,,
181,base_1,region_2,ag,,0,1835.586681589127,131.93885016441345,2020.9803172845693,1.1009996626990892,0.0,feasible,6,,
182,base_1,region_3,ag,,1,2775.4155396842357,132.51199221611023,3089.9835984828965,1.1133408869053352,11.016179206297009,verify,6,,
183,base_1,region_4,ag,,1,3916.2394501053777,132.26742267608643,4280.577305741313,1.093032578900693,0.0,feasible,8,,
184,base_1,region_5,ag,,0,2920.9866459095474,133.03308939933777,3123.4362375096985,1.0693086330550858,0.0,feasible,8,,
185,base_1,region_6,ag,,0,2321.421609926213,133.0015995502472,2525.5168171105975,1.0879181990516886,0.0,feasible,7,,
186,base_1,region_7,ag,,1,3188.607914664011,134.18307375907898,4085.6384131650075,1.2813235501221913,0.0,feasible,10,,
187,base_1,region_8,ag,,1,3437.712164172952,135.76812076568604,3794.748887033692,1.1038588182517708,0.0,feasible,8,,
188,base_1,region_9,ag,,0,3110.3949471756323,133.09101510047913,4087.9318157471375,1.3142806251852837,0.0,feasible,9,,
189,base_1,region_10,ag,,0,3272.5263838737574,130.8018684387207,4152.068307654272,1.2687654187036324,0.0,feasible,11,,
190,base_1,region_11,ag,,0,3158.3407627035353,133.4181809425354,3600.833000584952,1.1401027536695072,0.0,feasible,10,,
191,base_1,region_12,ag,,0,3016.7640374766515,132.6632854938507,3408.6325946358443,1.1298969864036725,0.0,feasible,8,,
192,base_1,base_2,ag,,1,63.04177856422399,135.28803992271423,54.54920056725434,0.8652865101463181,0.0,feasible,6,,
193,base_1,base_3,ag,,0,3513.1094929416436,130.66957354545593,4331.568984763438,1.2329729527264095,0.0,feasible,10,,
194,base_1,base_4,ag,,0,2828.6726350426184,132.73408198356628,3453.724248780064,1.2209699369216787,0.0,feasible,9,,
195,base_2,region_1,ag,,0,2159.696321093774,131.43454265594482,3619.1143825470344,1.6757515152473572,0.0,feasible,8,,
196,base_2,region_2,ag,,0,1779.2299227817448,131.8675765991211,1900.0216346455259,1.067889883323752,0.0,feasible,6,,
197,base_2,region_3,ag,,0,2736.2293180595857,132.34034490585327,3341.634819865618,1.2212553961797907,0.0,feasible,10,,
198,base_2,region_4,ag,,0,3886.0651112410196,132.22891569137573,4742.384704799188,1.2203564708890586,0.0,feasible,9,,
199,base_2,region_5,ag,,0,2859.287996979528,133.02832293510437,3351.2525200225245,1.1720584017988722,0.0,feasible,9,,
