id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
102,region_7,base_2,rrt,,0,3145.5325472548616,1.385788917541504,3414.277534971191,1.0854370392545662,0.0,feasible,138,,
103,region_7,base_3,rrt,,0,3166.7277559592076,1.4351279735565186,3484.574900797844,1.1003708462909405,0.0,feasible,141,,
104,region_7,base_4,rrt,,0,734.8847890226738,1.2364954948425293,897.0429966994309,1.2206579998647298,0.0,feasible,37,,
105,region_8,region_1,rrt,,0,2858.331468293537,1.7161967754364014,3321.1440973538092,1.1619170604228688,0.0,feasible,134,,
106,region_8,region_2,rrt,,0,2002.1608175838523,1.4262890815734863,2199.957269632406,1.0987914908290177,0.0,feasible,89,,
107,region_8,region_3,rrt,,0,679.041719724434,1.2544333934783936,734.5901716001916,1.0818041811897805,0.0,feasible,31,,
108,region_8,region_4,rrt,,0,662.6017567814649,1.3659281730651855,690.7261301246748,1.042445364889797,0.0,feasible,29,,
109,region_8,region_5,rrt,,0,2335.072734382897,1.443176507949829,2666.134662123975,1.1417779938356265,0.0,feasible,108,,
110,region_8,region_6,rrt,,0,1867.985334887161,1.5542221069335938,2221.426585059342,1.1892098634669053,0.0,feasible,90,,
111,region_8,region_7,rrt,,0,492.2237778827045,1.6545023918151855,572.1516249162066,1.1623811173391723,0.0,feasible,24,,
112,region_8,region_9,rrt,,0,2548.413550366409,1.5119292736053467,2833.0524437046447,1.1116925835280191,0.0,feasible,115,,
113,region_8,region_10,rrt,,0,2921.3148264919373,1.6546239852905273,3231.3195408452593,1.1061182148332815,0.0,feasible,131,,
114,region_8,region_11,rrt,,0,2797.6202770418554,1.779184341430664,3105.843072339754,1.1101732060734872,0.0,feasible,126,,
115,region_8,region_12,rrt,,0,3079.612122205855,1.5682384967803955,3524.1382277104813,1.1443448356042392,0.0,feasible,142,,
116,region_8,base_1,rrt,,1,3437.712164172952,1.8281471729278564,3774.1840579240074,1.0978766917305318,0.0,feasible,152,,
117,region_8,base_2,rrt,,0,3400.8923713181557,1.466113805770874,3644.546295266517,1.0716441149397278,0.0,feasible,147,,
118,region_8,base_3,rrt,,0,3658.0281164486955,1.4430739879608154,4046.213158983859,1.1061186601572717,0.0,feasible,163,,
119,region_8,base_4,rrt,,0,1223.7832506722525,1.337357997894287,1354.3206915226028,1.1066671249002984,0.0,feasible,56,,
120,region_9,region_1,rrt,,1,4109.523952536792,1.525866985321045,4412.931456856185,1.0738303287250828,0.0,feasible,178,,
121,region_9,region_2,rrt,,0,1473.91840614736,1.3487536907196045,1636.9206871028591,1.1105911156788977,0.0,feasible,67,,
122,region_9,region_3,rrt,,0,2164.767617554617,1.3704769611358643,2324.536885142331,1.0738043503109094,0.0,feasible,94,,
123,region_9,region_4,rrt,,0,3197.5048804899466,1.6462352275848389,3514.932215868453,1.099273448280044,0.0,feasible,142,,
124,region_9,region_5,rrt,,0,258.7410364555882,1.3068881034851074,293.937806726091,1.1360308776398684,0.0,feasible,13,,
125,region_9,region_6,rrt,,0,1047.1664496827916,1.2163691520690918,1158.6611132750006,1.106472723248518,0.0,feasible,48,,
126,region_9,region_7,rrt,,0,2058.0471833886572,1.612349033355713,2308.3357863590927,1.1216146087371648,0.0,feasible,94,,
127,region_9,region_8,rrt,,0,2548.413550366409,1.7230181694030762,2771.039979531367,1.0873588311963531,0.0,feasible,112,,
128,region_9,region_10,rrt,,0,375.0718402537393,1.3151116371154785,408.57963711794616,1.089337010321912,0.0,feasible,18,,
129,region_9,region_11,rrt,,0,250.99846473986696,1.371004581451416,271.8586260187342,1.0831087206070624,0.0,feasible,12,,
130,region_9,region_12,rrt,,0,598.6773193256116,1.1747231483459473,695.4109302263266,1.1615788802717328,0.0,feasible,29,,
131,region_9,base_1,rrt,,0,3110.3949471756323,1.4685633182525635,3325.9500441095515,1.0693015197731246,0.0,feasible,135,,
132,region_9,base_2,rrt,,0,3048.038386286561,1.3364031314849854,3269.286067901565,1.0725869078980172,0.0,feasible,132,,
133,region_9,base_3,rrt,,0,1111.4788224397776,1.3474645614624023,1284.6866738876367,1.1558354940741518,0.0,feasible,53,,
134,region_9,base_4,rrt,,0,1357.4018754596912,1.3296356201171875,1494.2430994152337,1.1008111351763092,0.0,feasible,61,,
135,region_10,region_1,rrt,,1,4415.50557701142,3.177320718765259,5334.51272462646,1.2081318054266978,0.0,feasible,215,,
136,region_10,region_2,rrt,,0,1758.9541311251855,1.3323407173156738,1865.8495755186182,1.0607721614235914,0.0,feasible,76,,
137,region_10,region_3,rrt,,0,2537.3900193292898,1.3177564144134521,2781.744537867585,1.0963015211208587,0.0,feasible,113,,
138,region_10,region_4,rrt,,0,3568.183542261609,1.472538709640503,4001.2007763995302,1.1213550897842726,0.0,feasible,162,,
139,region_10,region_5,rrt,,0,617.9149228225778,1.1706199645996094,637.5783497718809,1.0318222237771544,0.0,feasible,27,,
140,region_10,region_6,rrt,,0,1376.483960441587,1.252392053604126,1557.465358205182,1.1314809347328207,0.0,feasible,64,,
141,region_10,region_7,rrt,,0,2431.638989665537,1.44075608253479,2687.179972480051,1.1050900170216726,0.0,feasible,109,,
142,region_10,region_8,rrt,,0,2921.3148264919373,1.7499725818634033,3207.4614043613974,1.0979512975714019,0.0,feasible,130,,
143,region_10,region_9,rrt,,0,375.0718402537393,1.190502643585205,397.07825202996156,1.0586725246057789,0.0,feasible,17,,
144,region_10,region_11,rrt,,0,144.27796756306256,1.3085336685180664,144.2779675630626,1.0000000000000002,0.0,feasible,7,,
145,region_10,region_12,rrt,,0,374.9216563429616,1.365797519683838,419.82143654137116,1.119757766559468,0.0,feasible,18,,
146,region_10,base_1,rrt,,0,3272.5263838737574,1.2688677310943604,3551.62358325838,1.0852849348319844,0.0,feasible,144,,
147,region_10,base_2,rrt,,0,3209.5360629826764,1.530907154083252,3470.028636444861,1.0811620646568167,0.0,feasible,140,,
148,region_10,base_3,rrt,,0,745.9719831467847,1.1657593250274658,863.9037069797699,1.1580913579830514,0.0,feasible,36,,
149,region_10,base_4,rrt,,0,1732.281971064109,1.2953002452850342,1896.4817863237386,1.0947881568950144,0.0,feasible,77,,
150,region_11,region_1,rrt,,1,4273.236076112515,1.6131367683410645,4565.609068701216,1.068419574154368,0.0,feasible,184,,
151,region_11,region_2,rrt,,0,1618.0524555994743,1.7766773700714111,1753.5037343730232,1.0837125386787076,0.0,feasible,72,,
152,region_11,region_3,rrt,,0,2400.9515422350382,1.3990347385406494,2751.420612076804,1.1459709051501785,0.0,feasible,112,,
153,region_11,region_4,rrt,,0,3447.7837406552076,1.3110220432281494,3898.1051009010534,1.1306118347667211,0.0,feasible,157,,
154,region_11,region_5,rrt,,0,479.0733114651323,1.597794771194458,489.53348075331644,1.0218341724280031,0.0,feasible,21,,
155,region_11,region_6,rrt,,0,1232.2063169418645,1.4969456195831299,1329.779461535375,1.079185720160623,0.0,feasible,55,,
156,region_11,region_7,rrt,,0,2306.730679539068,1.3823111057281494,2544.3567372533985,1.1030142182709481,0.0,feasible,103,,
157,region_11,region_8,rrt,,0,2797.6202770418554,1.5619142055511475,3097.381681912254,1.1071487103987392,0.0,feasible,125,,
158,region_11,region_9,rrt,,0,250.99846473986696,1.586902141571045,250.99846473986702,1.0000000000000002,0.0,feasible,12,,
159,region_11,region_10,rrt,,0,144.27796756306256,1.2664682865142822,162.32443447424436,1.1250812387781512,0.0,feasible,8,,
160,region_11,region_12,rrt,,0,381.15209073051255,1.3184514045715332,442.7848018666269,1.1617010968455916,0.0,feasible,19,,
161,region_11,base_1,rrt,,0,3158.3407627035353,1.685943841934204,3367.742735743777,1.0663012603051083,0.0,feasible,136,,
162,region_11,base_2,rrt,,0,3095.4452447025687,1.3843600749969482,3443.2322576609386,1.1123544386881208,0.0,feasible,139,,
163,region_11,base_3,rrt,,0,860.9862618155265,1.325451374053955,998.5084741363178,1.159726372440373,0.0,feasible,41,,
164,region_11,base_4,rrt,,0,1600.3231315470448,1.5470726490020752,1744.0471472555696,1.0898093721669733,0.0,feasible,71,,
165,region_12,region_1,rrt,,1,4314.562375066643,2.1389999389648438,4957.627044613219,1.1490451669589419,0.0,feasible,200,,
166,region_12,region_2,rrt,,0,1665.333972557699,1.6339383125305176,1801.227760415694,1.0816015226358968,0.0,feasible,74,,
167,region_12,region_3,rrt,,0,2627.784512048685,1.604726791381836,2882.2782348344467,1.0968472573070127,0.0,feasible,117,,
168,region_12,region_4,rrt,,0,3737.7278587889573,1.6601312160491943,3979.1067572673637,1.0645790457726407,0.0,feasible,161,,
169,region_12,region_5,rrt,,0,751.6922054632438,1.544538974761963,810.8568772483452,1.0787086407908675,0.0,feasible,34,,
170,region_12,region_6,rrt,,0,1370.9754693564976,1.4549365043640137,1549.4737946230848,1.1301980445721396,0.0,feasible,63,,
171,region_12,region_7,rrt,,0,2587.511824737762,1.6620309352874756,2915.357615802187,1.126703108341409,0.0,feasible,118,,
172,region_12,region_8,rrt,,0,3079.612122205855,1.6719141006469727,3353.744951630272,1.0890153754908791,0.0,feasible,136,,
173,region_12,region_9,rrt,,0,598.6773193256116,1.3774168491363525,622.1354481907806,1.0391832596758364,0.0,feasible,26,,
174,region_12,region_10,rrt,,0,374.9216563429616,1.3704955577850342,374.92165634296157,0.9999999999999999,0.0,feasible,16,,
175,region_12,region_11,rrt,,0,381.15209073051255,1.3944957256317139,381.1520907305126,1.0000000000000002,0.0,feasible,17,,
176,region_12,base_1,rrt,,0,3016.7640374766515,1.6370067596435547,3277.4238882389936,1.0864037914547566,0.0,feasible,133,,
